"","space","description","transit","access","house_rules","host_since","host_about","host_response_time","host_is_superhost","host_total_listings_count","host_has_profile_pic","zipcode","Latitude","Longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","square_feet","price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","is_business_travel_ready","cancellation_policy","require_guest_profile_picture","reviews_per_month","occupancy_rate","EntirePlace","PrivateRoom","SharedRoom","Respond_fewDaysOrMore","Respond_WithinDay","Respond_WithinFewHours","Respond_WithinTheHour","Apartment","BedNBreakdast","Condominium","GuestSuite","House","Loft","Other","ServicedApartment","Townhouse","Bed_Couch","Bed_Futon","Bed_PullOutSofa","Bed_Bed","Cancel_Flexible","Cancel_Moderate","Cancel_Strict","hasTV","hasInternet","hasWifi","hasShampoo","hasHeat","hasAC","hasBreakfast","hasDesk","hasFireplace","hasIron","hasHairDryer","hasPrivateEnt","hasKitchen","isFamilyFriendly","square_meter","propertyPrice","IncomePerMonth"
"112","1","Fully renovated flat in a small and charming private street in Paris 16th district - 645 sq.ft The flat is located on the 1st floor of the end of a small very safe private street (gate with access code). Excellent location in Paris 16th district. No people passing by the flat and no car noise (this is very rare in Paris!) Many small shops less than 2 minutes around. Flat available for up to 2 couples : 1 room giving on a big living room. The big living room is also a dining room with a 4 seat round table. Leather sofa and a 32"" LCD TV. The 2nd sofa can be turned into a a very comfortable bed for 2 people. The bathroom is fully renovated too. The kitchen is fully-equipped and renovated too. It includes a dishwasher and a dishwasher so that you do not waste your time with housework. Tha flat is 5min walking from 2 subway stations: Jasmin and Mirabeau, and 1km from the Eiffel Tower. Straight bus line to the Eiffel Tower, Arc de Triomphe, Musée du Louvre, and Notre-Dame. (between 6 and 25 ","0","0","1","2011","1","N/A","0","1","1","75016",48.8470984719171,2.27666957048869,"Apartment","Entire home/apt","4","1","1","2","Real Bed",646,89,400,60,"2",10,15,365,18,"2011-10-27","2018-10-30",93,10,9,9,10,10,9,"0","0","moderate","0",0.21,0.0728,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1",207.03008,1832423.23808,194.376
"113","1","Charming little 2 rooms nestled at the foot of the Sacré Coeur, in a beautiful and ideal to discover Montmartre. Perfect for a couple or a small family for a weekend in Paris. The apartment is typical Hausmanian apartments. Moldings on the ceiling and parquet floor. Simple and refined, the layout is designed for space saving and convenience! Sleeps : up to 4 people (1 double bed + 1 sofa bed) Surface area: 35 m2 Floor :1rst floor (by the stairs) Secured building with digicode The apartment is equipped to facilitate your stay: - Kitchen: Oven, plates, fridge, pressure cooker, blender, citrus press, blender ... - Living room : Video projector (bring your computer -> plugs into the HDMI port), Booze speaker ... - Bathroom : Hair dryer, straightener ... The whole accommodation is reserved for you: a separate kitchen, a living room, a bedroom, a small bathroom and a separate toilet. I can answer to your questions during your stay. La Butte Montmartre is a magnificent and legendary district.","1","1","0","2011","1","N/A","0","1","1","75018",48.8898960720828,2.34588895935111,"Apartment","Entire home/apt","2","1","1","1","Real Bed",323,45,500,25,"2",9,2,4,5,"2017-04-10","2017-06-26",92,9,9,9,10,10,10,"0","0","strict_14_with_grace_period","0",0.26,0.0901333333333333,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","1","1","0","1","1","0","1","1",103.51504,768081.5968,121.68
"115","1","My clean, cool and comfy studio flat in the heart of Le Marais area will give you a true insider feeling of living ""à la Parisienne"". It nicely fits two, is centrally located and just blocks away from fabulous shops, cafés, restaurants and museums! MARAIS: Fabulous 1-room studio in an 18th century listed building. Located in the heart of historical city center district ""Le Marais"", this 32 sqm / 322 sqf studio on the top floor (French 4th - no elevator) overlooks the Archives Nationales and the lovely Hotel de Clisson. The studio is complete with kitchenette and full daylight bathroom (with separate WC).   The bathroom has been refitted in spring 2014 (a big thanks to all previous guests who made this possible !) and the flat is ideal for a couple (it sleeps two in a real bed).    Utilities and amenities include: - Double-bed, - 1930s writing desk & club chairs, - Fresh bed and bath linen,  - Oven, toaster, Nespresso coffee machine, water boiler, Brita water filtering jug (but the tap ","1","1","1","2011","1","within a day","0","1","1","75003",48.8607357127509,2.35777380068088,"Apartment","Entire home/apt","2","1","1","1","Real Bed",344,150,200,30,"1",0,2,365,82,"2012-09-18","2018-10-27",93,10,10,10,10,10,9,"0","0","strict_14_with_grace_period","1",1.1,0.381333333333333,"1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","1","0","1","1","0","1","0",110.24512,1135083.75552,1716
"116","1","NEW : air con unit ! Important : if the apartment does not show as « available » you can still contact me : I own another one in the same building with at least the same equipment and quality standard. Top floor (6th), 500 square feet (46 sqm), 1 big living room with 2 sofa beds, 1 separate bedroom with 1 queen size bed, 7 windows, very bright. Old beams from 19th century,  white walls, simple functional furniture. Very small elevator up to 5th floor then a few steps to the 6th.  Building style : typical parisian small building,  inhabited by families, very calm and safe. Very comfortable for 4 guests, can accomodate up to 6.  In Le Marais / Enfants-Rouges/ Musée Picasso area. Great for walking, food shopping. Lots of good restaurants, bakeries, bars and cafés ... and new art galleries every month.  10 minutes walk to Place des Vosges, 20 from Notre-Dame.  Subway stations at the corner. Easily accessible from Orly or Roissy CDG airport. Only 20 mn from Gare du Nord (Thalys, Eurostar). ","1","1","1","2011","1","N/A","1","2","1","75003",48.8628161469323,2.36637737607294,"Apartment","Entire home/apt","5","1","2","3","Real Bed",538,149,176,0,"2",26,5,365,163,"2011-10-13","2018-09-29",98,10,10,10,10,10,10,"1","0","moderate","0",1.89,0.6552,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","1","0","1","0","1","1","0","1","1",172.41824,1775218.19904,2928.744
"117","1","Spacious flat to rent close to Pere Lachaise in Paris, in the great bobo aera of Menilmontant, just nearby the famous rue oberkampf with bars and restaurants. The apartment is situated one minute from the metro and bus, 10 min from the city center. This flat will give you all the commodities u will like in Paris. There is one 32m2 cosy living room with one double bed, and two bedrooms, one with a double bed and the other one with a single bed. The rent is for one week minimum. You'll find everything you need in the fully equipped kitchen (a dishwasher, a fridge). Bathroom with a washing machine and a bathtub. You'll have a free Internet wifi connexion. The flat is really close to the metro station ""Ménilmontant"", line 2. In the area you'll find plenty of good restaurants and nice cafés. The interesting Père Lachaise Cemetery is also close to the flat. From the flat you can walk to the beautiful ""Parc de Belleville"".  ","0","0","0","2011","1","N/A","0","1","1","75020",48.8666886950989,2.3835926485152,"Apartment","Entire home/apt","5","1","2","3","Real Bed",883,90,500,0,"1",0,7,30,1,"2013-07-21","2013-07-21",89,6,10,10,10,10,8,"0","0","moderate","0",0.02,0.00693333333333333,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","1","1",282.98384,1922026.24128,18.72
"118","1","High celling flat, quiet and cosy in a lively neighbourhood just down Montmartre. At the cross road of undergroung lines 2 and 4 that will desserve almost all hot spots in Paris without change. Sunny fully-furnished 4 rooms, 2-bedrooms, 2 bathrooms flat in Paris 18th arrondissement. Available for short-term (min stay 4 days) or long-term rental.  The apartment is on 5th floor with elevator Ideal for a couple plus childrens or two couples, 4 adults or 2 adults plus 3 children maximum. The flat is 100m2 and includes : - a large entrance - a bedroom equipped with a double bed. with a bathroom with toilets and bath - a bedroom eqquped with a double bed ( a children bed can be added). with it's shower room. - a double living room  - a large fully equiped kitchen with dinning space for 6 - the sofa in the living room can eventually accomodate an extra guest as it have the size of a regular one person bed. - children bed upon request. - broadband internet, wifi, cable TV including over 400 ch","1","1","1","2011","1","within an hour","0","3","1","75018",48.8836142310966,2.34992404690012,"Apartment","Entire home/apt","4","2","2","2","Real Bed",1076,125,500,0,"2",15,3,1125,33,"2012-07-31","2018-10-28",90,9,9,10,10,8,9,"0","0","moderate","0",0.43,0.149066666666667,"1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1",344.83648,2558686.6816,559.000000000001
"119","1","Under the roofs of Paris at the 6th floor of a nice typical Parisian building, at 10/15 mn by foot from Abesses/Montmartre, a charming furnished studio, renovated and equipped. Under the roofs of Paris at the 6th floor of a nice typical Parisian building, at 10/15 mn by foot from Abesses/Montmartre, a charming furnished studio, renovated and equipped.  Underground at 200m (Guy Moquet, Line 13), Bus 31 (Champs-Elysées) and Bus 95 (Louvre) nearby. Direct access from Gare de l'Est Railway station, Gare du Nord Railway station, Saint Lazare Railway and Montparnasse Railway station. Detailed description: - Hall with small cupboard for your coats an others,  - Small shower room with shower and toilet,  - Independent and equipped kitchenette (oven, plates, refrigerator, cooker hood, kettle, etc...)  - Main room with sofa bed and chest of drawers, view on the roofs of Paris. - Internet access and TV - No elevator. Ideal and charming place to discover Paris as a single or as a couple: Montmartr","1","1","1","2011","1","within an hour","0","2","1","75018",48.8810215016921,2.33180068965458,"Apartment","Entire home/apt","2","1","1","1","Pull-out Sofa",194,39,250,20,"1",0,3,60,215,"2011-10-19","2018-04-06",80,8,7,9,9,9,8,"0","0","strict_14_with_grace_period","0",2.5,0.866666666666667,"1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","1","1","0","0","1","0","0","1","0","1","0",62.17312,461324.5504,1014
"120","1","Rental of 3 bedroom apartment  in the heart of Paris with all of the comforts of home. Cafes, bakeries, restaurants, groceries, metro, and bus stop on the same block. 4 blocks to the canal St Martin. Ideal for a family or friends vacation. 3 bedroom in a charming and comfortable apartment in Haussmanian building. All of the comforts. spacious kitchen with table for 4, large fridge, oven, stove (we don't have a microwave). Living room with large flat screen TV, cable, DVD player, HiFi, internet ( wireless+cable) land line with free calling to north America. Large, comfortable leather sofa.   Washing machine.  secure stroller and bicycle storage available on the ground floor Very comfortably sleep's up to 4 people and 2 children/teens( 1 queen bed and 1 double bed one sofa, bunk bed with 2 single beds ). Perfect for a family trip to Paris.  In secure on 3rd floor of walk up.  On the same block as metro Goncourt on line 11. Several grocery stores in a 2 block radius. Close to all convenie","1","1","1","2011","1","within an hour","0","2","1","75010",48.871479501286,2.37027866846225,"Apartment","Entire home/apt","5","1","3","3","Real Bed",689,115,500,50,"2",0,7,30,6,"2015-05-26","2016-08-16",88,9,9,9,10,9,9,"0","0","strict_14_with_grace_period","0",0.14,0.0485333333333333,"1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1",220.81072,1704217.13696,167.44
"121","1","apartment, beautiful exposition, great privacy, overlooking park, quiet street. All shops nearby (supermarkets, pharmacy, bakeries, restaurants, Parisian brasseries, cafés ...). Charming, cozy and welcoming. Tasty decorated : Parisian artist's paintings, flowers, green plants, etc.... Nice room : Large bed (2 persons) and sofa bed (2 persons), confortable pillows and duvets, flat screen TV, wireless internet connection to surf the web with your laptop. Kitchen with everything you need : Electric cooktop, microwave, fridge with freezer compartment, coffee maker, kettle, blender, shaker, table and chairs, dishes and cooking utensils, etc ... Everything you need to keep the area clean : hoover, cleaning pad, cleaning products, etc... Entrance : Wardrobe with hangers, drawers, cupboards. Bathroom : toilet, lavabo, shower tray. Located in a quiet building and in a lively and shopping area. The place is well connected and served :  - Metro station : ""Nation"" lines 1,2,6,9 and RER A; - Many b","0","0","1","2011","1","within a few hours","0","1","1","75020",48.8483664929805,2.40296120821297,"Apartment","Entire home/apt","3","1","1","2","Real Bed",215,73,100,40,"2",0,5,365,10,"2012-06-19","2018-08-01",78,9,9,10,9,9,8,"0","0","strict_14_with_grace_period","0",0.13,0.0450666666666667,"1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","1","0","0","1","0","1","0",68.9032,467990.5344,98.6960000000001
"122","1","Le Loft baron est un appartement claire et calme. Vous pourrez y séjourner jusqu’à 4 personnes. Posez vos valises dans ce charmant lieu de séjour et profitez de Paris Live like a true Parisian! This one bedroom apartment IS Located in the North of Paris, in a hip and trendy area. Totally renovated, You Will Appreciate the calm of this flat, Conceived as a loft with windows running all the way along, You Will enjoy breakfast in glorious sunshine parisian! Beautiful, bright and quiet apartment Completely redecorated. Located on a small, Typically Parisian street, close to the Champs Elysees, Montmartre, the Saint-Ouen flea market (Saint-Ouen flea market) and the famous Moulin Rouge! Nous sommes disponibles pour toutes vos questions. Nous habitons dans le même immeuble. N’hésitez pas à nous solliciter. La station de métro la plus proche est Guy Môquet","1","1","0","2011","1","within a few hours","0","1","1","75017",48.8945866692546,2.32229013240736,"Apartment","Entire home/apt","4","1","1","1","Real Bed",431,90,500,30,"1",0,3,90,1,"2018-05-30","2018-05-30",100,10,10,10,10,10,10,"1","0","strict_14_with_grace_period","0",0.19,0.0658666666666667,"1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","1","1","0","1","1",138.12688,1174630.98752,177.84
